file,sheet,row,year,category,asset,side,entry_date,exit_date,pnl,side_norm
Trading Log 2024.xlsx,Eden v3 - Swing Trading,171,2024,Ações,UNHH34,Compra,2024-10-02,2024-10-02,-860.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,172,2024,Ações,CSLA3,Compra,2024-09-30,2024-10-03,-4620.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,173,2024,Ações,AMBP3,Compra,2024-10-02,2024-10-03,-1335.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,174,2024,Ações,AMZO34,Compra,2024-10-04,2024-10-07,-4500.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,176,2024,Ações,AMBP3,Compra,2024-10-02,2024-10-07,-3411.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,177,2024,Ações,AMBP3,Compra,2024-10-02,2024-10-07,-3380.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,178,2024,Ações,AMBP3,Compra,2024-10-02,2024-10-07,-5643.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,180,2024,Ações,GOGL34,Compra,2024-10-01,2024-10-09,-990.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,181,2024,Ações,GOGL34,Compra,2024-10-01,2024-10-09,-4368.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,183,2024,Ações,TSLA34,Compra,2024-10-09,2024-10-10,-5650.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,184,2024,Ações,AMBP3,Compra,2024-10-15,2024-10-17,-2431.9999999999927,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,185,2024,Ações,NVDC34,Compra,2024-10-07,2024-10-17,9990.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,187,2024,Ações,NFLX34,Compra,2024-10-08,2024-10-18,3700.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,188,2024,Ações,NFLX34,Compra,2024-10-09,2024-10-18,4200.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,189,2024,Ações,NFLX34,Compra,2024-10-09,2024-10-22,6864.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,191,2024,Ações,SBSP3,Compra,2024-10-17,2024-10-22,-936.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,192,2024,Ações,NVDC34,Compra,2024-10-07,2024-10-23,10260.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,194,2024,Ações,AMZO34,Compra,2024-10-18,2024-10-23,-1665.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,195,2024,Ações,AMZO34,Compra,2024-10-21,2024-10-23,-2655.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,197,2024,Ações,BERK34,Compra,2024-10-09,-,4740.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,198,2024,Ações,AAPL34,Compra,2024-10-15,2024-10-24,-2442.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,199,2024,Ações,ONVR3,Compra,2024-10-22,2024-10-24,-1725.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,200,2024,Ações,BRFS3,Compra,2024-10-23,2024-10-25,-390.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,201,2024,Ações,ITUB4,Compra,2024-10-24,2024-10-25,-1120.000000000029,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,202,2024,Ações,ITSA4,Compra,2024-10-29,2024-10-30,-1360.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,203,2024,Ações,AMZO34,Compra,2024-10-25,2024-10-31,2100.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,205,2024,Ações,AAPL34,Compra,2024-10-25,2024-10-31,-385.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,208,2024,Ações,GOGL34,Compra,2024-10-14,2024-10-29,6072.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,209,2024,Ações,GOGL34,Compra,2024-10-25,2024-10-31,2540.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,210,2024,Ações,GOGL34,Compra,2024-10-14,2024-10-31,7942.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,213,2024,Ações,AMBP3,Compra,2024-10-30,2024-11-01,-2844.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,215,2024,Ações,CMIG3,Compra,2024-10-28,2024-11-05,960.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,216,2024,Ações,CMIG3,Compra,2024-10-28,2024-11-06,900.0000000000291,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,218,2024,Ações,VLID3,Compra,2024-11-05,2024-11-06,-375.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,220,2024,Ações,MELI34,Compra,2024-11-01,2024-11-07,-33814.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,221,2024,Ações,MELI34,Compra,2024-11-01,2024-11-07,-12750.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,222,2024,Ações,MELI34,Compra,2024-11-01,2024-11-06,-1070.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,224,2024,Ações,AMBP3,Compra,2024-11-06,2024-11-08,6488.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,225,2024,Ações,AMBP3,Compra,2024-11-06,2024-11-08,2070.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,226,2024,Ações,AMBP3,Compra,2024-11-08,-,153.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,228,2024,Ações,TSLA34,Compra,2024-11-08,-,8560.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,229,2024,Ações,NFLX34,Compra,2024-11-01,-,2232.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,230,2024,Ações,TSLA34,Compra,2024-11-11,2024-11-11,0.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,231,2024,Ações,M2ST34,Compra,2024-11-11,2024-11-11,150.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,232,2024,Ações,TTEN3,Compra,2024-11-12,2024-11-12,-307.99999999999636,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,233,2024,Ações,S2HO34,Compra,2024-11-13,2024-11-14,-72.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,234,2024,Ações,NFLX34,Compra,2024-11-01,2024-11-18,3003.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,236,2024,Ações,NVDC34,Compra,2024-11-06,2024-11-18,-2400.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,237,2024,Ações,NVDC34,Compra,2024-11-06,2024-11-18,-3870.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,239,2024,Ações,MSFT34,Compra,2024-11-08,2024-11-18,-2760.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,240,2024,Ações,AAPL34,Compra,2024-11-11,2024-11-18,-2244.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,241,2024,Ações,BERK34,Compra,2024-11-14,2024-11-18,-1263.9999999999854,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,243,2024,Ações,AMBP3,Compra,2024-11-14,2024-11-19,-2040.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,244,2024,Ações,AMBP3,Compra,2024-11-14,2024-11-19,5394.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,246,2024,Ações,TSMC34,Compra,2024-11-21,-,-2211.300000000003,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,247,2024,Ações,NVDC34,Compra,2024-11-21,2024-11-25,-6604.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,249,2024,Ações,AMBP3,Compra,2024-11-14,2024-11-27,132.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,250,2024,Ações,AMBP3,Compra,2024-11-14,-,-2528.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,252,2024,Ações,CMIG3,Compra,2024-11-27,-,-2150.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,254,2024,Ações,C2OI34,Compra,2024-11-28,2024-11-29,-1200.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,255,2024,Ações,C2OI34,Compra,2024-11-28,-,-1725.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,257,2024,Ações,AAPL34,Compra,2024-11-21,2024-11-28,2480.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,258,2024,Ações,AAPL34,Compra,2024-11-21,2024-11-28,1215.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,260,2024,Ações,JBSS3,Compra,2024-11-25,2024-11-29,3255.0000000000073,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,263,2024,Ações,JBSS3,Compra,2024-11-25,2024-12-02,4095.0000000000073,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,264,2024,Ações,GOAU4,Compra,2024-11-25,2024-12-02,1890.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,265,2024,Ações,BRFS3,Compra,2024-11-29,2024-12-02,-2240.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,266,2024,Ações,BABA34,Compra,2024-12-02,2024-12-02,-1305.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,268,2024,Ações,AAPL34,Compra,2024-11-21,2024-12-02,7917.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,269,2024,Ações,AAPL34,Compra,2024-11-21,2024-12-05,7657.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,271,2024,Ações,JNJB34,Compra,2024-11-28,2024-12-04,-567.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,273,2024,Ações,BRFS3,Compra,2024-12-02,2024-12-03,2250.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,274,2024,Ações,BRFS3,Compra,2024-12-02,2024-12-05,3705.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,275,2024,Ações,BRFS3,Compra,2024-12-02,2024-12-09,4620.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,277,2024,Ações,NVDC34,Compra,2024-11-29,2024-12-09,-270.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,278,2024,Ações,AVGO34,Compra,2024-12-06,2024-12-09,-630.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,279,2024,Ações,SUZB3,Compra,2024-12-03,2024-12-10,1488.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,280,2024,Ações,C2OI34,Compra,2024-12-04,2024-12-10,-2960.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,282,2024,Ações,GOGL34,Compra,2024-12-10,-,2484.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,283,2024,Ações,GOGL34,Compra,2024-12-10,2024-12-11,1980.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,285,2024,Ações,CRFB3,Venda,2024-12-09,2024-12-11,-7360.0,Venda/Short
Trading Log 2024.xlsx,Eden v3 - Swing Trading,286,2024,Ações,SUZB3,Compra,2024-12-03,-,396.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,287,2024,Ações,BLAU3,Compra,2024-12-11,2024-12-12,-2720.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,289,2024,Ações,PETR4,Compra,2024-12-09,2024-12-12,-4750.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,290,2024,Ações,PETR4,Compra,2024-12-09,2024-12-12,-3350.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,291,2024,Ações,PETR4,Compra,2024-12-02,2024-12-12,-1720.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,293,2024,Ações,WEGE3,Compra,2024-12-02,2024-12-12,5152.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,294,2024,Ações,CRFB3,Venda,2024-12-12,2024-12-12,-800.0,Venda/Short
Trading Log 2024.xlsx,Eden v3 - Swing Trading,296,2024,Ações,AMBP3,Compra,2024-12-11,2024-12-13,4151.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,297,2024,Ações,AMBP3,Compra,2024-12-11,2024-12-18,7472.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,299,2024,Ações,AMZO34,Compra,2024-12-16,-,-1250.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,301,2024,Ações,AAPL34,Compra,2024-12-16,2024-12-19,1638.0,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,302,2024,Ações,AAPL34,Compra,2024-12-16,-,492.0000000000073,Compra/Long
Trading Log 2024.xlsx,Eden v3 - Swing Trading,304,2024,Ações,VALE3,Venda,2024-12-19,2024-12-20,900.0,Venda/Short
Trading Log 2024.xlsx,Eden v3 - Swing Trading,305,2024,Ações,VALE3,Venda,2024-12-19,2024-12-20,546.0,Venda/Short
Trading Log 2024.xlsx,Position (Long Term Trading),3,2024,FIIs,IVVB11,Compra,2024-11-11,2024-12-05,2772.949999999997,Compra/Long
Trading Log 2024.xlsx,Position (Long Term Trading),4,2024,FIIs,IVVB11,Compra,2024-11-11,-,580.25,Compra/Long
Trading Log 2024.xlsx,Position (Long Term Trading),5,2024,FIIs,BITH11,Compra,2024-11-14,-,2053.000000000002,Compra/Long
Trading Log 2024.xlsx,Position (Long Term Trading),6,2024,FIIs,BITH11,Compra,2024-11-14,-,-347.9999999999927,Compra/Long
Trading Log 2024.xlsx,Position (Long Term Trading),7,2024,FIIs,BITH11,Compra,2024-11-14,-,-318.4999999999982,Compra/Long
Trading Log 2024.xlsx,Position (Long Term Trading),8,2024,FIIs,IVVB11,Compra,2024-11-11,-,-1670.4000000000015,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,5,2025,Ações,BEEF3,C,2025-05-05,2025-05-06,-3520.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,7,2025,Ações,TEND3,C,2025-05-07,2025-05-09,4900.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,8,2025,Ações,TEND3,C,2025-05-07,2025-06-11,28158.000000000007,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,10,2025,Ações,CRFB3,C,2025-05-13,2025-05-30,360.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,12,2025,Ações,ISAE4,C,2025-05-16,2025-06-09,-624.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,13,2025,Ações,ISAE4,C,2025-05-16,2025-06-09,-5100.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,15,2025,Ações,YDUQ3,C,2025-05-23,2025-06-04,5453.999999999993,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,16,2025,Ações,YDUQ3,C,2025-05-23,2025-06-12,3864.0000000000073,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,18,2025,Ações,ITUB4,C,2025-05-27,2025-06-06,-7800.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,19,2025,Ações,B3SA3,C,2025-05-27,2025-05-30,-9750.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,23,2025,Ações,GGPS3,C,2025-06-04,2025-06-09,-5330.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,25,2025,Ações,MYPK3,C,2025-06-09,2025-06-12,3080.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,26,2025,Ações,MYPK3,C,2025-06-09,2025-06-20,1200.0000000000146,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,28,2025,Ações,CURY3,C,2025-06-10,2025-06-13,-5750.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,29,2025,Ações,RAIL3,C,2025-06-11,2025-06-20,-3650.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,30,2025,Ações,POMO4,C,2025-06-13,2025-06-20,-3360.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,31,2025,Ações,MOTV3,C,2025-05-15,2025-06-24,-840.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,32,2025,Ações,AMBP3,C,2025-06-13,2025-06-24,-7056.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,33,2025,Ações,SBSP3,C,2025-05-15,2025-06-25,-784.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,34,2025,Ações,SBSP3,C,2025-06-17,2025-06-23,-1055.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,35,2025,Ações,VIVT3,C,2025-05-14,2025-06-25,2466.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,36,2025,Ações,VIVT3,C,2025-06-11,2025-06-25,1995.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,37,2025,Ações,CPLE3,C,2025-06-17,2025-06-27,-4800.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,38,2025,Ações,CYRE3,C,2025-06-24,2025-06-30,-2730.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,44,2025,Ações,EVEN3,C,2025-06-24,2025-07-03,-2880.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,45,2025,Ações,LREN3,C,2025-06-24,2025-07-03,-900.0000000000073,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,46,2025,Ações,MSFT34,C,2025-06-25,2025-07-08,-1596.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,48,2025,Ações,NVDC34,C,2025-07-08,2025-07-15,2610.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,49,2025,Ações,NVDC34,C,2025-07-08,2025-07-14,2040.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,50,2025,Ações,NVDC34,C,2025-06-24,2025-08-01,26280.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,51,2025,Ações,NVDC34,C,2025-07-08,2025-08-01,5039.999999999993,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,52,2025,Ações,NVDC34,C,2025-07-24,2025-07-31,2475.0000000000073,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,53,2025,Ações,NVDC34,C,2025-07-24,2025-07-30,900.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,54,2025,Ações,NVDC34,C,2025-07-24,2025-07-28,438.75,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,56,2025,Ações,M1TA34,C,2025-06-25,2025-07-18,-1599.5,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,57,2025,Ações,M1TA34,C,2025-06-25,2025-08-01,3264.6900000000096,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,59,2025,Ações,JPMC34,C,2025-06-25,2025-08-01,52.80000000000291,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,60,2025,Ações,JPMC34,C,2025-06-25,2025-07-24,757.8999999999978,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,62,2025,Ações,AMZO34,C,2025-06-30,2025-07-30,1456.1599999999962,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,63,2025,Ações,AMZO34,C,2025-06-30,2025-08-01,-200.54000000000087,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,64,2025,Ações,AMZO34,C,2025-06-30,2025-07-30,6142.499999999985,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,65,2025,Ações,AMZO34,C,2025-07-10,2025-07-28,2238.2000000000044,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,66,2025,Ações,AMZO34,C,2025-07-10,2025-07-21,1396.199999999997,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,68,2025,Ações,MSFT34,C,2025-07-09,2025-07-14,640.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,69,2025,Ações,MSFT34,C,2025-07-09,2025-07-25,1345.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,70,2025,Ações,MSFT34,C,2025-07-09,2025-07-30,6410.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,71,2025,Ações,MSFT34,C,2025-07-09,2025-08-01,1712.5,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,73,2025,FIIs,MXRF11,C,2025-06-30,2025-07-10,810.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,74,2025,FIIs,MXRF11,C,2025-06-30,2025-07-18,945.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,75,2025,FIIs,MXRF11,C,2025-06-30,2025-07-28,585.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,77,2025,Ações,VISA34,C,2025-07-28,2025-07-29,-2744.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,78,2025,Ações,VISA34,C,2025-07-28,2025-07-29,-2550.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,80,2025,Ações,GOGL34,C,2025-07-29,2025-07-30,646.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,81,2025,Ações,GOGL34,C,2025-07-29,2025-07-31,-1140.000000000029,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,83,2025,Ações,GOGL34,C,2025-07-15,2025-08-01,432.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,84,2025,Ações,GOGL34,C,2025-07-15,2025-07-24,1102.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,85,2025,Ações,GOGL34,C,2025-07-15,2025-07-23,1120.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,86,2025,Ações,GOGL34,C,2025-07-15,2025-07-21,540.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,88,2025,FIIs,GARE11,C,2025-07-04,2025-07-08,-1120.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,89,2025,Ações,ANIM3,C,2025-07-04,2025-07-10,-4410.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,90,2025,Ações,MDNE3,C,2025-07-08,2025-07-10,-1416.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,91,2025,Ações,BBSE3,V,2025-07-16,2025-07-16,-475.0,Venda/Short
Trading Log 2025.xlsx,(Old) - Ações BR,92,2025,Ações,ARML3,V,2025-07-18,2025-07-18,-1000.0,Venda/Short
Trading Log 2025.xlsx,(Old) - Ações BR,93,2025,Ações,TUPY3,V,2025-07-18,2025-07-18,1280.0,Venda/Short
Trading Log 2025.xlsx,(Old) - Ações BR,94,2025,Ações,ARML3,V,2025-07-21,2025-07-21,-480.0,Venda/Short
Trading Log 2025.xlsx,(Old) - Ações BR,95,2025,Ações,ITUB4,V,2025-07-28,2025-07-28,72.0,Venda/Short
Trading Log 2025.xlsx,(Old) - Ações BR,96,2025,Ações,ARML3,V,2025-07-29,2025-07-29,200.0,Venda/Short
Trading Log 2025.xlsx,(Old) - Ações BR,99,2025,Ações,NVDC34,C,2025-08-04,2025-08-05,-1800.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,100,2025,Ações,NVDC34,C,2025-08-04,2025-08-05,-780.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,102,2025,Ações,M1TA34,C,2025-08-05,2025-08-05,-1813.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,103,2025,Ações,BHIA3,V,2025-08-07,2025-08-07,-1600.0,Venda/Short
Trading Log 2025.xlsx,(Old) - Ações BR,105,2025,Ações,PSSA3,C,2025-08-12,2025-08-14,-800.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,106,2025,Ações,PSSA3,C,2025-08-12,2025-08-13,1130.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,108,2025,Ações,VBBR3,C,2025-08-12,2025-08-13,-3350.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,109,2025,Ações,VBBR3,C,2025-08-12,2025-08-13,-2950.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,111,2025,Ações,MULT3,C,2025-08-12,2025-08-14,-2590.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,113,2025,Ações,BBDC4,C,2025-08-13,2025-08-14,-4400.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,114,2025,Ações,BBDC4,C,2025-08-14,2025-08-14,-1100.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,116,2025,Ações,MULT3,C,2025-08-14,2025-08-14,-1050.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,117,2025,Ações,MULT3,C,2025-08-18,2025-08-19,-500.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,119,2025,Ações,JHSF3,C,2025-08-18,2025-08-20,-272.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,120,2025,Ações,CURY3,C,2025-08-18,2025-08-20,-574.9999999999982,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,122,2025,Ações,CSMG3,C,2025-08-12,2025-08-22,1390.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,123,2025,Ações,CSMG3,C,2025-08-12,2025-08-28,2835.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,124,2025,Ações,CSMG3,C,2025-08-12,2025-09-22,12654.000000000007,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,125,2025,Ações,CSMG3,C,2025-09-03,2025-09-04,640.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,126,2025,Ações,CSMG3,C,2025-09-03,2025-09-04,1760.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,127,2025,Ações,CSMG3,C,2025-09-03,2025-09-05,6072.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,129,2025,Ações,CURY3,C,2025-08-22,2025-09-09,286.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,130,2025,Ações,CURY3,C,2025-08-22,2025-09-05,1085.0000000000036,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,131,2025,Ações,CURY3,C,2025-08-22,2025-08-28,777.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,133,2025,Ações,JHFS3,C,2025-08-23,2025-08-29,950.0000000000036,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,134,2025,Ações,JHFS3,C,2025-08-23,2025-09-09,-599.9999999999964,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,135,2025,Ações,JHFS3,C,2025-08-23,2025-09-09,-1500.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,137,2025,Ações,INBR32,C,2025-08-27,2025-08-28,1410.0,Compra/Long
Trading Log 2025.xlsx,(Old) - Ações BR,138,2025,Ações,INBR32,C,2025-08-27,2025-09-04,-2160.0,Compra/Long
